CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
41895,IME,790,6,ODP,1.000-3.000,Dissertation Proposal Development, ,TBA,9,0,9,0,0,0,9,0,9,Mohammad Sedique Popal (P),08/17-12/06,ONL ONL,Remote Modality and Tuition (Education)
42291,IME,790,7,M,1.000-3.000,Dissertation Proposal Development, ,TBA,9,0,9,0,0,0,9,0,9,Monisha Indu Bajaj (P),08/17-12/06,TBA,In-Person Modality and Tuition (Education)
42292,IME,790,8,M,1.000-3.000,Dissertation Proposal Development, ,TBA,9,0,9,0,0,0,9,0,9,Melissa Ann Loredo Canlas (P),08/17-12/06,TBA,In-Person Modality and Tuition (Education)
42293,IME,790,9,M,1.000-3.000,Dissertation Proposal Development, ,TBA,9,0,9,0,0,0,9,0,9,David Donahue (P),08/17-12/06,TBA,In-Person Modality and Tuition (Education)
42294,IME,790,10,M,1.000-3.000,Dissertation Proposal Development, ,TBA,9,0,9,0,0,0,9,0,9,Emma H Fuentes (P),08/17-12/06,TBA,In-Person Modality and Tuition (Education)
42295,IME,790,11,M,1.000-3.000,Dissertation Proposal Development, ,TBA,9,0,9,0,0,0,9,0,9,Rosa Maria Jimenez (P),08/17-12/06,TBA,In-Person Modality and Tuition (Education)
42296,IME,790,12,M,1.000-3.000,Dissertation Proposal Development, ,TBA,9,0,9,0,0,0,9,0,9,Mohammad Sedique Popal (P),08/17-12/06,TBA,In-Person Modality and Tuition (Education)
41886,IME,791,1,ODP,1.000-3.000,Dissertation Research and Writing, ,TBA,9,0,9,0,0,0,9,0,9,Monisha Indu Bajaj (P),08/17-12/06,ONL ONL,Remote Modality and Tuition (Education)
41888,IME,791,2,ODP,1.000-3.000,Dissertation Research and Writing, ,TBA,9,0,9,0,0,0,9,0,9,Melissa Ann Loredo Canlas (P),08/17-12/06,ONL ONL,Remote Modality and Tuition (Education)
41890,IME,791,3,ODP,1.000-3.000,Dissertation Research and Writing, ,TBA,9,0,9,0,0,0,9,0,9,David Donahue (P),08/17-12/06,ONL ONL,Remote Modality and Tuition (Education)
41892,IME,791,4,ODP,1.000-3.000,Dissertation Research and Writing, ,TBA,9,0,9,0,0,0,9,0,9,Emma H Fuentes (P),08/17-12/06,ONL ONL,Remote Modality and Tuition (Education)
41894,IME,791,5,ODP,1.000-3.000,Dissertation Research and Writing, ,TBA,9,0,9,0,0,0,9,0,9,Rosa Maria Jimenez (P),08/17-12/06,ONL ONL,Remote Modality and Tuition (Education)
41896,IME,791,6,ODP,1.000-3.000,Dissertation Research and Writing, ,TBA,9,0,9,0,0,0,0,0,0,Mohammad Sedique Popal (P),08/17-12/06,ONL ONL,Remote Modality and Tuition (Education)
42297,IME,791,7,M,1.000-3.000,Dissertation Research and Writing, ,TBA,9,0,9,0,0,0,9,0,9,Monisha Indu Bajaj (P),08/17-12/06,TBA,In-Person Modality and Tuition (Education)
42298,IME,791,8,M,1.000-3.000,Dissertation Research and Writing, ,TBA,9,0,9,0,0,0,9,0,9,Melissa Ann Loredo Canlas (P),08/17-12/06,TBA,In-Person Modality and Tuition (Education)
42299,IME,791,9,M,1.000-3.000,Dissertation Research and Writing, ,TBA,9,0,9,0,0,0,9,0,9,David Donahue (P),08/17-12/06,TBA,In-Person Modality and Tuition (Education)
42300,IME,791,10,M,1.000-3.000,Dissertation Research and Writing, ,TBA,9,0,9,0,0,0,9,0,9,Emma H Fuentes (P),08/17-12/06,TBA,In-Person Modality and Tuition (Education)
42301,IME,791,11,M,1.000-3.000,Dissertation Research and Writing, ,TBA,9,0,9,0,0,0,9,0,9,Rosa Maria Jimenez (P),08/17-12/06,TBA,In-Person Modality and Tuition (Education)
42302,IME,791,12,M,1.000-3.000,Dissertation Research and Writing,TBA,0,0,0,0,0,0,0,0,0,TBA,08/17-12/06,TBA,In-Person Modality and Tuition (Education),
42269,IME,798,1,M,3.000,SpTp: Instructional Design,S,08:00 am-12:15 pm,24,0,24,0,0,0,24,0,24,Bianca Carmel Rowden Quince (P),08/19-08/19,ED 306,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Bianca Carmel Rowden Quince (P),08/26-08/26,ED 306,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Bianca Carmel Rowden Quince (P),09/09-09/09,ED 306,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Bianca Carmel Rowden Quince (P),09/23-09/23,ED 306,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Bianca Carmel Rowden Quince (P),10/07-10/07,ED 306,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Bianca Carmel Rowden Quince (P),10/21-10/21,ED 306,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Bianca Carmel Rowden Quince (P),11/04-11/04,ED 306,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Bianca Carmel Rowden Quince (P),11/18-11/18,ED 306,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Bianca Carmel Rowden Quince (P),12/02-12/02,ED 306,In-Person Modality and Tuition (Education)
42312,IME,798,2,ODP,3.000,SpTp: Neg Conflict Resolution,R,05:30 pm-09:45 pm,24,0,24,0,0,0,24,0,24,Darrick Arthur Smith (P),08/17-08/17,ONL ONL,Remote Modality and Tuition (Education)
 , , , , , , ,R,05:30 pm-09:45 pm, , , , , , , , , ,Darrick Arthur Smith (P),08/24-08/24,ONL ONL,Remote Modality and Tuition (Education)
 , , , , , , ,R,05:30 pm-09:45 pm, , , , , , , , , ,Darrick Arthur Smith (P),09/07-09/07,ONL ONL,Remote Modality and Tuition (Education)
 , , , , , , ,R,05:30 pm-09:45 pm, , , , , , , , , ,Darrick Arthur Smith (P),09/21-09/21,ONL ONL,Remote Modality and Tuition (Education)
 , , , , , , ,R,05:30 pm-09:45 pm, , , , , , , , , ,Darrick Arthur Smith (P),10/05-10/05,ONL ONL,Remote Modality and Tuition (Education)
 , , , , , , ,R,05:30 pm-09:45 pm, , , , , , , , , ,Darrick Arthur Smith (P),10/19-10/19,ONL ONL,Remote Modality and Tuition (Education)
 , , , , , , ,R,05:30 pm-09:45 pm, , , , , , , , , ,Darrick Arthur Smith (P),11/02-11/02,ONL ONL,Remote Modality and Tuition (Education)
 , , , , , , ,R,05:30 pm-09:45 pm, , , , , , , , , ,Darrick Arthur Smith (P),11/16-11/16,ONL ONL,Remote Modality and Tuition (Education)
 , , , , , , ,R,05:30 pm-09:45 pm, , , , , , , , , ,Darrick Arthur Smith (P),11/30-11/30,ONL ONL,Remote Modality and Tuition (Education)
40548,ITAL,101,1,M,4.000,First Semester Italian,MWF,10:30 am-11:35 am,22,0,22,0,0,0,0,0,0,Lorena Borello (P),08/22-12/14,LM 241A,In-Person Modality and Tuition (Liberal Arts)
40549,ITAL,101,2,M,4.000,First Semester Italian,MWF,02:15 pm-03:20 pm,22,0,22,0,0,0,0,0,0,TBA,08/22-12/14,LM 358,In-Person Modality and Tuition (Liberal Arts)
40550,ITAL,201,1,M,4.000,Third Semester Italian,MWF,01:00 pm-02:05 pm,22,0,22,0,0,0,0,0,0,Lorena Borello (P),08/22-12/14,LM 352,FOREIGN LANG 3RD (FL3) and In-Person Modality and Tuition (Liberal Arts)
40551,ITAL,201P,1,M,0.000,Italian 201 Language Practicum,M,02:30 pm-03:20 pm,11,0,11,0,0,0,0,0,0,TBA,08/22-12/14,TBA TBA,In-Person Modality and Tuition (Liberal Arts)
40552,ITAL,201P,2,M,0.000,Italian 201 Language Practicum,M,03:30 pm-04:20 pm,11,0,11,0,0,0,0,0,0,TBA,08/22-12/14,TBA TBA,In-Person Modality and Tuition (Liberal Arts)
40553,JAPN,101,1,M,4.000,First Semester Japanese,MWF,09:15 am-10:20 am,22,0,22,0,0,0,0,0,0,Yumi M Moriguchi-McCormick (P),08/22-12/14,ED 006,UG MJR ASIAN STUD ELECT (ANST) and In-Person Modality and Tuition (Liberal Arts)
40554,JAPN,101,2,M,4.000,First Semester Japanese,MWF,10:30 am-11:35 am,22,0,22,0,0,0,0,0,0,Yumi M Moriguchi-McCormick (P),08/22-12/14,ED 006,UG MJR ASIAN STUD ELECT (ANST) and In-Person Modality and Tuition (Liberal Arts)
40555,JAPN,101,3,M,4.000,First Semester Japanese,TR,12:45 pm-02:30 pm,22,0,22,0,0,0,0,0,0,Makiko Mochizuki (P),08/22-12/14,LM 147,UG MJR ASIAN STUD ELECT (ANST) and In-Person Modality and Tuition (Liberal Arts)
40556,JAPN,101,4,M,4.000,First Semester Japanese,TR,02:40 pm-04:25 pm,22,0,22,0,0,0,0,0,0,Makiko Mochizuki (P),08/22-12/14,LM 344,UG MJR ASIAN STUD ELECT (ANST) and In-Person Modality and Tuition (Liberal Arts)
40557,JAPN,102,1,M,4.000,Second Semester Japanese,TR,09:55 am-11:40 am,22,0,22,0,0,0,0,0,0,Kazumi Yahata-Pettersson (P),08/22-12/14,ED 006,UG MJR ASIAN STUD ELECT (ANST) and FOREIGN LANG 2ND (FL2) and In-Person Modality and Tuition (Liberal Arts)
40558,JAPN,201,1,M,4.000,Third Semester Japanese,TR,02:40 pm-04:25 pm,16,0,16,0,0,0,0,0,0,Noriko Nagata (P),08/22-12/14,ED 308,UG MJR ASIAN STUD ELECT (ANST) and FOREIGN LANG 3RD (FL3) and In-Person Modality and Tuition (Liberal Arts)
40559,JAPN,201,2,M,4.000,Third Semester Japanese,TR,04:35 pm-06:20 pm,16,0,16,0,0,0,0,0,0,Noriko Nagata (P),08/22-12/14,ED 308,UG MJR ASIAN STUD ELECT (ANST) and FOREIGN LANG 3RD (FL3) and In-Person Modality and Tuition (Liberal Arts)
40560,JAPN,301,1,M,4.000,Intermediate Japanese 1,TR,12:45 pm-02:30 pm,22,0,22,0,0,0,0,0,0,Noriko Nagata (P),08/22-12/14,ED 308,UG MJR ASIAN STUD ELECT (ANST) and In-Person Modality and Tuition (Liberal Arts)
40562,JAPN,357,1,M,4.000,Naturalism in Japanese Literature,TR,02:40 pm-04:25 pm,35,0,35,0,0,0,0,0,0,Stephen John Roddy (P),08/22-12/14,LM 355,UG MJR ASIAN STUD ELECT (ANST) and UG MJR-Asian Studies and Core C1 Literature and Core CD Cultural Diversity and In-Person Modality and UG MJR JAPN ELECT (JAPN) and Tuition (Liberal Arts)
41231,JAPN,370,1,M,4.000,Zen Buddhism,MWF,01:00 pm-02:05 pm,25,0,25,0,0,0,40,0,40,Gary Gach (P),08/22-12/14,CO 314,UG MJR ASIAN STUD ELECT (ANST) and In-Person Modality and Tuition (Liberal Arts)
40563,JAPN,401,1,M,4.000,Advanced Japanese 1,TR,12:45 pm-02:30 pm,22,0,22,0,0,0,0,0,0,Kazumi Yahata-Pettersson (P),08/22-12/14,ED 307,In-Person Modality and Tuition (Liberal Arts)
41203,KIN,50,1,M,1.000,Intercollegiate Sports, ,TBA,50,0,50,0,0,0,0,0,0,TBA,08/22-12/14,TBA TBA,In-Person Modality and Tuition (Sciences)
41205,KIN,100,12,M,1.000,Aerobic Fitness,TR,06:10 pm-07:00 pm,25,0,25,0,0,0,0,0,0,Kirstin Williams (P),08/22-12/14,KO L201,In-Person Modality and Tuition (Sciences)
41207,KIN,100,14,M,1.000,Performance Training,W,03:30 pm-05:10 pm,25,0,25,0,0,0,0,0,0,Jennifer C MacNeil (P),08/22-12/14,KO L201,In-Person Modality and Tuition (Sciences)
41209,KIN,100,16,M,1.000,Strength Training,MW,07:10 pm-08:00 pm,20,0,20,0,0,0,0,0,0,Laura Gross (P),08/22-12/14,MG 048,In-Person Modality and Tuition (Sciences)
41210,KIN,100,17,M,1.000,Strength Training,TR,06:30 pm-07:20 pm,20,0,20,0,0,0,0,0,0,Laura Gross (P),08/22-12/14,MG 048,In-Person Modality and Tuition (Sciences)
41211,KIN,100,18,M,1.000,Tennis,MW,10:00 am-10:50 am,12,0,12,0,0,0,0,0,0,Peter A Bartlett (P),08/22-12/14,TBA TBA,In-Person Modality and Tuition (Sciences)
41212,KIN,100,19,M,1.000,Tennis,MW,11:00 am-11:50 am,12,0,12,0,0,0,0,0,0,Peter A Bartlett (P),08/22-12/14,TBA TBA,In-Person Modality and Tuition (Sciences)
41213,KIN,100,20,M,1.000,Badminton,TR,11:00 am-11:50 am,20,0,20,0,0,0,0,0,0,Ronald Yee (P),08/22-12/14,KO L201,In-Person Modality and Tuition (Sciences)
41214,KIN,100,21,M,1.000,Golf,W,08:20 am-10:00 am,20,0,20,0,0,0,0,0,0,Mike Armstrong (P),08/22-12/14,KO OS1,In-Person Modality and Tuition (Sciences)
41215,KIN,100,22,M,1.000,Swimming,MW,02:00 pm-02:50 pm,20,0,20,0,0,0,0,0,0,Laura Gross (P),08/22-12/14,KO 101Q,In-Person Modality and Tuition (Sciences)
41216,KIN,100,24,M,1.000,Taekwondo,TR,11:00 am-11:50 am,25,0,25,0,0,0,0,0,0,Sydney A Reitenbach (P),08/22-12/14,KO B03,In-Person Modality and Tuition (Sciences)
41217,KIN,100,25,M,1.000,Fencing,M,01:35 pm-03:15 pm,15,0,15,0,0,0,0,0,0,Leonel Augusto Bello (P),08/22-12/14,KO L201,In-Person Modality and Tuition (Sciences)
41218,KIN,100,26,M,1.000,Gymnastics,T,01:00 pm-02:40 pm,18,0,18,0,0,0,0,0,0,John C Gagnon (P),08/22-12/14,KO L201,In-Person Modality and Tuition (Sciences)
41220,KIN,100,28,M,1.000,Volleyball,MW,12:30 pm-01:20 pm,25,0,25,0,0,0,0,0,0,Robert Hillman (P),08/22-12/14,KO L201,In-Person Modality and Tuition (Sciences)
41221,KIN,100,29,M,1.000,Basketball,MW,11:30 am-12:20 pm,20,0,20,0,0,0,0,0,0,H Charles Johnson (P),08/22-12/14,KO L201,In-Person Modality and Tuition (Sciences)
41223,KIN,100,31,M,1.000,Pilates,TR,09:00 am-09:50 am,20,0,20,0,0,0,0,0,0,Laura D Sachs (P),08/22-12/14,KO L201,In-Person Modality and Tuition (Sciences)
41224,KIN,100,32,M,1.000,Pilates,TR,10:00 am-10:50 am,20,0,20,0,0,0,0,0,0,Laura D Sachs (P),08/22-12/14,KO L201,In-Person Modality and Tuition (Sciences)
41226,KIN,100,34,M,1.000,Yoga,M,03:30 pm-05:10 pm,25,0,25,0,0,0,0,0,0,Laura D Sachs (P),08/22-12/14,KO L201,In-Person Modality and Tuition (Sciences)
41227,KIN,100,35,M,1.000,Yoga,T,03:10 pm-04:50 pm,25,0,25,0,0,0,0,0,0,Jennifer C MacNeil (P),08/22-12/14,KO L201,In-Person Modality and Tuition (Sciences)
42032,KIN,120,1,M,4.000,Introduction to Kinesiology,MWF,08:00 am-09:05 am,25,0,25,0,0,0,0,0,0,TBA,08/22-12/14,HR 435,In-Person Modality and Tuition (Sciences)
42033,KIN,120,2,M,4.000,Introduction to Kinesiology,TR,08:00 am-09:45 am,25,0,25,0,0,0,0,0,0,Sarah Camhi (P),08/22-12/14,HR 430,In-Person Modality and Tuition (Sciences)
42034,KIN,200,1,M,4.000,Measurement and Statistics,MWF,09:15 am-10:20 am,20,0,20,0,0,0,0,0,0,Karen Francis (P),08/22-12/14,CO 214,Core B1 Math or Quant Sci and In-Person Modality and Tuition (Sciences)
42035,KIN,220,1,M,4.000,Anatomical Kinesiology,TR,12:45 pm-02:30 pm,25,0,25,0,0,0,0,0,0,Julia C Orri (P),08/22-12/14,LS 103,In-Person Modality and Tuition (Sciences)
42036,KIN,300,1,M,4.000,Motor Development,MWF,09:15 am-10:20 am,30,0,30,0,0,0,0,0,0,Shannon Siegel (P),08/22-12/14,HR 430,In-Person Modality and Tuition (Sciences)
42037,KIN,310,1,M,4.000,Exercise Physiology,TR,08:00 am-09:45 am,30,0,30,0,0,0,0,0,0,Julia C Orri (P),08/22-12/14,HR 435,In-Person Modality and Tuition (Sciences)
42038,KIN,310L,11,M,0.000,Laboratory,T,10:00 am-11:30 am,15,0,15,0,0,0,0,0,0,Julia C Orri (P),08/22-12/14,HR 110,In-Person Modality and Tuition (Sciences)
42040,KIN,310L,12,M,0.000,Laboratory,R,10:00 am-11:30 am,15,0,15,0,0,0,0,0,0,Julia C Orri (P),08/22-12/14,HR 110,In-Person Modality and Tuition (Sciences)
42042,KIN,315,1,M,4.000,Sport & Exercise Psychology,MWF,01:00 pm-02:05 pm,30,0,30,0,0,0,0,0,0,Shannon Siegel (P),08/22-12/14,LS 303,In-Person Modality and Tuition (Sciences)
42044,KIN,320,1,M,4.000,Motor Learning,MWF,08:00 am-09:05 am,30,0,30,0,0,0,0,0,0,Karen Francis (P),08/22-12/14,LS 303,In-Person Modality and Tuition (Sciences)
42200,KIN,330,2,M,4.000,Exercise and Health Promotion,TR,12:45 pm-02:30 pm,20,0,20,0,0,0,0,0,0,Sarah Camhi (P),08/22-12/14,CO 414,Core CEL Comm-Engaged Learning and In-Person Modality and UG MJR KIN ADV.ARE (KIN1) and Tuition (Sciences)
42051,KIN,335,1,M,4.000,Physical Activity and Aging,TR,02:40 pm-04:25 pm,20,0,20,0,0,0,0,0,0,Christian J Thompson (P),08/22-12/14,LS 303,Core CEL Comm-Engaged Learning and In-Person Modality and UG MJR KIN ADV.ARE (KIN1) and Tuition (Sciences)
42045,KIN,350,1,M,4.000,Biomechanics,MWF,10:30 am-11:35 am,45,0,45,0,0,0,0,0,0,Gerwyn Hughes (P),08/22-12/14,ED 306,In-Person Modality and Tuition (Sciences)
42046,KIN,350L,11,M,0.000,Laboratory,M,11:45 am-01:15 pm,15,0,15,0,0,0,0,0,0,Gerwyn Hughes (P),08/22-12/14,HR G75,In-Person Modality and Tuition (Sciences)
42047,KIN,350L,12,M,0.000,Laboratory,W,11:45 am-01:15 pm,15,0,15,0,0,0,0,0,0,Gerwyn Hughes (P),08/22-12/14,HR G75,In-Person Modality and Tuition (Sciences)
42049,KIN,350L,13,M,0.000,Laboratory,F,11:45 am-01:15 pm,15,0,15,0,0,0,0,0,0,Gerwyn Hughes (P),08/22-12/14,HR G75,In-Person Modality and Tuition (Sciences)
42319,KIN,360,1,M,4.000,Exercise and Healthy Kids,MWF,11:45 am-12:50 pm,20,0,20,0,0,0,0,0,0,TBA,08/22-12/14,ED 101,In-Person Modality and UG MJR KIN ADV.ARE (KIN1) and Tuition (Sciences)
42201,KIN,362,1,M,4.000,Sport, Culture & Society,MWF,09:15 am-10:20 am,20,0,20,0,0,0,0,0,0,TBA,08/22-12/14,MH 126,Core E Social Sciences and Core CD Cultural Diversity and In-Person Modality and UG MJR KIN ADV.ARE (KIN1) and Tuition (Sciences)
42052,KIN,368,1,M,4.000,Nutrition for Exer & Health,TR,09:55 am-11:40 am,20,0,20,0,0,0,0,0,0,Christian J Thompson (P),08/22-12/14,HR 430,In-Person Modality and UG MJR KIN ADV.ARE (KIN1) and Tuition (Sciences)
40564,LATN,101,1,M,6.000,Language in Ancient Rome,MWF,09:15 am-10:50 am,22,0,22,0,0,0,0,0,0,Jessica Blum-Sorensen (P),08/22-12/14,LM 352,In-Person Modality and Tuition (Liberal Arts)
40565,LATN,301,1,M,4.000,Love and Friendship in Rome,MWF,11:45 am-12:50 pm,22,0,22,0,0,0,0,0,0,Jessica Blum-Sorensen (P),08/22-12/14,ED 006,In-Person Modality and Tuition (Liberal Arts)
41337,L&I,631,1,M,2.000,Curriculum and Instruction for Students with Mild/Moderate Disabilities,W,07:45 pm-09:45 pm,24,0,24,0,0,0,0,0,0,Kevin Oh (P),08/21-12/06,ED 201,In-Person Modality and Tuition (Education)
41338,L&I,633,1,M,3.000,Assessment in Special Education,W,04:45 pm-07:40 pm,24,0,24,0,0,0,0,0,0,Alyssa A Lund (P),08/21-12/06,ED 201,In-Person Modality and Tuition (Education)
41339,L&I,638,1,ODP,3.000,M.A. Thesis/Field Project, ,TBA,13,0,13,0,0,0,0,0,0,Kevin Oh (P),08/21-12/06,ONL ONL,Remote Modality and Tuition (Education)
41340,L&I,639,1,M,2.000,Intern Teaching Seminar I,R,04:45 pm-08:15 pm,24,0,24,0,0,0,0,0,0,Aisha B Ortega (P), Kevin Oh,08/31-08/31,LM 241B,In-Person Modality and Tuition (Education)
 , , , , , , ,R,04:45 pm-08:15 pm, , , , , , , , , ,Aisha B Ortega (P), Kevin Oh,09/28-09/28,LM 241B,In-Person Modality and Tuition (Education)
 , , , , , , ,R,04:45 pm-08:15 pm, , , , , , , , , ,Aisha B Ortega (P), Kevin Oh,10/26-10/26,LM 241B,In-Person Modality and Tuition (Education)
 , , , , , , ,R,04:45 pm-08:15 pm, , , , , , , , , ,Aisha B Ortega (P), Kevin Oh,11/30-11/30,LM 241B,In-Person Modality and Tuition (Education)
41341,L&I,675,1,M,3.000,Data-based Instruction,W,04:45 pm-08:10 pm,24,0,24,0,0,0,0,0,0,Karla Leon Guerrero (P),08/21-12/06,ED 307,In-Person Modality and Tuition (Education)
41342,L&I,678,1,M,1.000,Intern Teaching Seminar III,W,08:15 pm-09:15 pm,24,0,24,0,0,0,0,0,0,Cheryl Hendrickson (P),08/21-12/06,ED 307,In-Person Modality and Tuition (Education)
42310,L&I,698,1,ODP,3.000,SpTp: Neg Conflict Resolution,R,05:30 pm-09:45 pm,24,0,24,0,0,0,24,0,24,Darrick Arthur Smith (P),08/17-08/17,ONL ONL,Remote Modality and Tuition (Education)
 , , , , , , ,R,05:30 pm-09:45 pm, , , , , , , , , ,Darrick Arthur Smith (P),08/24-08/24,ONL ONL,Remote Modality and Tuition (Education)
 , , , , , , ,R,05:30 pm-09:45 pm, , , , , , , , , ,Darrick Arthur Smith (P),09/07-09/07,ONL ONL,Remote Modality and Tuition (Education)
 , , , , , , ,R,05:30 pm-09:45 pm, , , , , , , , , ,Darrick Arthur Smith (P),09/21-09/21,ONL ONL,Remote Modality and Tuition (Education)
 , , , , , , ,R,05:30 pm-09:45 pm, , , , , , , , , ,Darrick Arthur Smith (P),10/05-10/05,ONL ONL,Remote Modality and Tuition (Education)
 , , , , , , ,R,05:30 pm-09:45 pm, , , , , , , , , ,Darrick Arthur Smith (P),10/19-10/19,ONL ONL,Remote Modality and Tuition (Education)
 , , , , , , ,R,05:30 pm-09:45 pm, , , , , , , , , ,Darrick Arthur Smith (P),11/02-11/02,ONL ONL,Remote Modality and Tuition (Education)
 , , , , , , ,R,05:30 pm-09:45 pm, , , , , , , , , ,Darrick Arthur Smith (P),11/16-11/16,ONL ONL,Remote Modality and Tuition (Education)
 , , , , , , ,R,05:30 pm-09:45 pm, , , , , , , , , ,Darrick Arthur Smith (P),11/30-11/30,ONL ONL,Remote Modality and Tuition (Education)
41346,L&I,700,1,M,3.000,Cognitive Psychology,S,01:00 pm-05:15 pm,24,0,24,0,0,0,0,0,0,Mathew T Mitchell (P),08/19-08/19,GL 213,In-Person Modality and Tuition (Education)
 , , , , , , ,S,01:00 pm-05:15 pm, , , , , , , , , ,Mathew T Mitchell (P),08/26-08/26,GL 213,In-Person Modality and Tuition (Education)
 , , , , , , ,S,01:00 pm-05:15 pm, , , , , , , , , ,Mathew T Mitchell (P),09/09-09/09,GL 213,In-Person Modality and Tuition (Education)
 , , , , , , ,S,01:00 pm-05:15 pm, , , , , , , , , ,Mathew T Mitchell (P),09/23-09/23,GL 213,In-Person Modality and Tuition (Education)
 , , , , , , ,S,01:00 pm-05:15 pm, , , , , , , , , ,Mathew T Mitchell (P),10/07-10/07,GL 213,In-Person Modality and Tuition (Education)
 , , , , , , ,S,01:00 pm-05:15 pm, , , , , , , , , ,Mathew T Mitchell (P),10/21-10/21,GL 213,In-Person Modality and Tuition (Education)
 , , , , , , ,S,01:00 pm-05:15 pm, , , , , , , , , ,Mathew T Mitchell (P),11/04-11/04,GL 213,In-Person Modality and Tuition (Education)
 , , , , , , ,S,01:00 pm-05:15 pm, , , , , , , , , ,Mathew T Mitchell (P),11/18-11/18,GL 213,In-Person Modality and Tuition (Education)
 , , , , , , ,S,01:00 pm-05:15 pm, , , , , , , , , ,Mathew T Mitchell (P),12/02-12/02,GL 213,In-Person Modality and Tuition (Education)
41343,L&I,707,1,M,3.000,Literature Reviews,S,08:00 am-12:15 pm,13,0,13,0,0,0,0,0,0,Patricia L Busk (P),08/19-08/19,ED 103,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Patricia L Busk (P),08/26-08/26,ED 103,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Patricia L Busk (P),09/09-09/09,ED 103,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Patricia L Busk (P),09/23-09/23,ED 103,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Patricia L Busk (P),10/07-10/07,ED 103,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Patricia L Busk (P),10/21-10/21,ED 103,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Patricia L Busk (P),11/04-11/04,ED 103,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Patricia L Busk (P),11/18-11/18,ED 103,In-Person Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Patricia L Busk (P),12/02-12/02,ED 103,In-Person Modality and Tuition (Education)
42063,L&I,725,1,M,3.000,Instructional Design,S,08:00 am-12:15 pm,24,0,24,0,0,0,24,0,24,Bianca Carmel Rowden Quince (P),08/19-08/19,ED 306,Hybrid Modality and Tuition (Education)
 , , , , , , ,S,08:00 am-12:15 pm, , , , , , , , , ,Bianca Carmel Rowden Quince (P),08/26-08/26,ED 306,Hybrid Modality and Tuition (Education)
